time,lon,lat,u10,v10,cdir,msl,msdwlwrf,r,rainfall,temp
19-03-1985,83,25.5,2.253890625,0.659805952,0,100719.467,293.5486111,30.58303515,0,36.12940216
20-03-1985,83,25.5,3.174302153,0.280763282,0,100850.2669,301.8463209,36.0593989,0,32.83559036
21-03-1985,83,25.5,2.218173163,0.491765514,0,100913.7311,307.7819534,42.24996008,0,33.35374451
22-03-1985,83,25.5,1.699445711,1.507621624,0,100947.7446,314.703814,47.34626878,0,33.97854233
23-03-1985,83,25.5,1.459863964,2.1912036,0,100561.567,324.4565147,48.87924252,0,35.51784134
24-03-1985,83,25.5,0.264153227,2.844331645,0,100273.0054,347.2615191,46.36679804,0,37.387146
25-03-1985,83,25.5,-0.184238299,-1.810769159,0,100655.588,341.6789807,57.0925128,0,37.06374741
26-03-1985,83,25.5,2.039585851,0.50699248,0,100766.7541,332.8881568,61.96691017,0,35.76779938
27-03-1985,83,25.5,1.25490068,0.626089101,0,100614.2464,346.6770876,56.32475058,0,36.65195084
28-03-1985,83,25.5,2.374780497,-0.830805181,0,100249.3619,361.1965578,51.31516585,0,38.36925507
29-03-1985,83,25.5,2.465997401,-1.398553457,0,100274.5263,352.0161129,41.96938252,0,39.58473969
30-03-1985,83,25.5,2.092337796,-0.908027648,0,100608.9923,358.9623248,39.47734368,0,38.52656174
31-03-1985,83,25.5,1.693401217,0.759868867,0,100690.1546,351.3829788,41.35721331,0,37.61159134
01-04-1985,83,25.5,1.707138703,0.891473352,0,100954.9344,370.1213139,51.46310674,0,37.0634613
02-04-1985,83,25.5,1.30215763,-0.469164756,0,101136.3397,363.2968585,83.12755932,0,32.11130524
03-04-1985,83,25.5,1.928586969,-0.30547488,0,100787.3557,349.3983468,63.64272339,0,35.29466629
04-04-1985,83,25.5,1.414255512,0.372668893,0,100663.1927,352.7831792,50.62647548,0,35.82972717
05-04-1985,83,25.5,2.026947365,0.708749769,0,100745.1845,350.6463516,64.53036875,0,33.2270813
06-04-1985,83,25.5,1.985185409,1.37873624,0,100756.3841,355.0661148,54.93461632,0,36.95669174
07-04-1985,83,25.5,2.279167598,0.619563259,0,100495.3375,357.4464556,60.14315605,0,37.68197632
08-04-1985,83,25.5,2.370384502,0.503729559,0,100019.1486,354.7069329,46.71369393,0,36.71605301
09-04-1985,83,25.5,2.07914981,0.485783492,0,99926.23375,363.6925673,53.51897502,0,38.94995499
10-04-1985,83,25.5,0.495492483,-1.812944439,0,100074.3169,392.3723259,49.95564005,0,39.45187759
11-04-1985,83,25.5,4.749167489,-0.920535512,0,100165.0195,326.7211868,36.48536665,0,36.7035141
12-04-1985,83,25.5,3.572139732,0.454241922,0,100225.7184,322.9893482,36.85011747,0,36.30409622
13-04-1985,83,25.5,2.780311069,0.512430682,0,99965.91615,341.7581224,39.21972247,0,39.19363785
14-04-1985,83,25.5,2.692391162,-1.087488309,0,99888.07227,352.6431592,35.14369579,0,41.44999313
15-04-1985,83,25.5,2.378077494,0.264448676,0,100248.1175,331.8775773,34.72027875,0,39.00807571
16-04-1985,83,25.5,1.809345595,0.658174492,0,100651.3018,344.1506389,40.32927917,0,37.17542648
17-04-1985,83,25.5,2.422586947,0.617387978,0,100469.7582,335.7189969,32.123661,0,38.20465851
18-04-1985,83,25.5,2.605570253,0.523850906,0,100315.1766,355.9244986,27.62676798,0,39.08240891
19-04-1985,83,25.5,2.16377272,-0.838962484,0,100144.2796,346.2752909,30.04483638,0,40.21323395
20-04-1985,83,25.5,0.770242192,-0.997214158,0,100424.96,346.16571,41.70410919,0,40.95570755
21-04-1985,83,25.5,1.002130947,1.080178957,0,100504.7396,350.524595,52.1466957,0,41.26385498
22-04-1985,83,25.5,3.365527951,-1.446409633,0,100248.8088,354.7130208,23.28036657,0,41.56040573
23-04-1985,83,25.5,2.005516887,-1.626957935,0,100075.2847,351.6447554,24.09404148,0,41.63914871
24-04-1985,83,25.5,1.791212114,0.956731775,0,99893.32639,349.9645148,34.97789996,0,41.76563263
25-04-1985,83,25.5,1.824731578,1.163383446,0,100025.9237,353.3493473,30.11625612,0,41.31975174
26-04-1985,83,25.5,1.164782775,2.048178891,0,100274.9411,348.2660107,30.89932257,0,42.09638596
27-04-1985,83,25.5,1.797256607,1.745814866,0,100126.4432,347.3102217,29.63162216,0,42.11867523
28-04-1985,83,25.5,-2.766885571,0.119792506,0,100291.2566,359.7598303,59.50803049,0,41.79920578
29-04-1985,83,25.5,-3.311439496,-0.794913049,0,100224.7505,372.7269043,61.80111434,0,40.51242447
30-04-1985,83,25.5,-3.060318261,0.009397008,0,100024.9558,379.3869884,69.92510994,0,39.50088882
01-05-1985,83,25.5,-2.627312719,-0.62469733,0,99818.10956,397.0599536,65.05326329,0,39.65771103
02-05-1985,83,25.5,-1.589308315,-0.579560255,0,99812.16412,388.4152376,58.93412185,0,40.27085876
03-05-1985,83,25.5,-1.92505246,-0.970023149,0,99969.23454,362.7854809,58.83974577,0,40.91612625
04-05-1985,83,25.5,-0.035873456,2.059055294,58.6198709,99935.63585,363.0959602,44.18594521,0,38.36974335
05-05-1985,83,25.5,1.76648464,1.536987914,58.6198709,99946.55888,353.4832795,43.11209839,0,40.45619965
06-05-1985,83,25.5,-3.435076865,-0.137978262,58.6198709,100220.7408,366.645164,70.23629596,0,40.75958252
07-05-1985,83,25.5,-4.375270372,-1.14676471,58.6198709,100610.375,377.0675258,83.03828464,0,40.28218079
08-05-1985,83,25.5,-3.892809882,-0.707357999,58.6198709,100714.0747,387.2585502,75.85039779,0,38.15295792
09-05-1985,83,25.5,-1.563481842,-0.416414198,131.8947095,100535.0199,398.6671402,63.36979795,0,38.29586029
10-05-1985,83,25.5,-1.494244916,1.511428366,131.8947095,100437.957,386.4975717,49.84085833,0,39.66505051
11-05-1985,83,25.5,-3.964794306,-1.267492791,190.5145804,100364.9525,393.7116481,70.59084396,0,39.28860855
12-05-1985,83,25.5,-1.958571925,0.887122791,190.5145804,100362.6019,391.373922,76.04425138,0,38.14310837
13-05-1985,83,25.5,-2.211891157,0.30469137,322.40929,100165.1578,381.1402829,66.72142439,0,39.14482498
14-05-1985,83,25.5,-3.053724268,-0.503425428,322.40929,100006.4282,396.5790151,77.57977582,0,41.16749954
15-05-1985,83,25.5,0.599347873,-1.555717491,454.3039995,100054.2683,372.6721139,59.54374036,0,41.64115524
16-05-1985,83,25.5,-1.478858932,1.628349706,512.9238704,100199.5861,372.8364853,46.98406866,0,42.0772934
17-05-1985,83,25.5,-1.836033554,-0.01561872,571.5437413,100466.1633,387.7942791,54.53670634,0,41.73853302
18-05-1985,83,25.5,-0.245232735,2.273320448,644.81858,100473.0766,373.518322,45.15266243,0,41.84434128
19-05-1985,83,25.5,-1.446438466,1.184592433,703.4384509,100304.8066,378.9912795,50.24131902,0,41.99740601
20-05-1985,83,25.5,-2.994378331,-1.004283821,762.0583218,99975.31825,388.2508662,71.48869214,0,41.80931091
21-05-1985,83,25.5,-5.685826488,-1.778683768,762.0583218,99939.36904,401.5588586,71.3152442,0,41.48750305
22-05-1985,83,25.5,-3.057570764,-1.26422987,762.0583218,100172.3476,400.1403946,71.78457393,0,38.417202
23-05-1985,83,25.5,-4.589575146,-1.644904001,762.0583218,99985.41169,411.9142543,73.47058997,0,38.21230698
24-05-1985,83,25.5,-3.138347179,-0.8851872,835.3331604,99742.47794,419.7492892,67.9865741,0,39.35905838
25-05-1985,83,25.5,-2.725673115,-0.059668155,967.2278699,99570.61304,403.7870037,67.14739214,0,37.98598099
26-05-1985,83,25.5,-1.25301467,1.227010408,1084.467612,99432.62335,400.7917922,56.63338589,0,39.58651352
27-05-1985,83,25.5,-1.761851133,0.568987981,1157.74245,99435.94174,402.7885999,56.57216897,0,41.8674469
28-05-1985,83,25.5,-0.780994669,-0.132540061,1274.982192,99408.7033,369.9630304,45.43323999,0,42.68741989
29-05-1985,83,25.5,0.988393462,-1.013528764,1406.876902,99522.08159,362.3775964,29.61376722,0,43.1991272
30-05-1985,83,25.5,-1.835484055,-0.387047908,1406.876902,99601.0316,361.683584,37.1689556,0,43.83061218
31-05-1985,83,25.5,2.411596958,-3.14965446,1274.982192,99802.62375,414.3737369,27.40995805,0,44.20948029
01-06-1985,83,25.5,1.708787201,-0.208674887,1157.74245,99938.81597,424.7960987,49.25674687,0,40.96281433
02-06-1985,83,25.5,3.027585808,0.554304836,1157.74245,99673.62137,430.3299345,51.13406579,0,41.52901459
03-06-1985,83,25.5,3.458942852,1.196012657,1084.467612,99674.86576,438.3354286,66.23168902,0,39.9522934
04-06-1985,83,25.5,3.467734843,0.239432948,1216.362321,99739.43609,418.4464939,52.96802273,0,40.07175446
05-06-1985,83,25.5,-0.78923716,-1.539946705,1157.74245,99853.92051,419.931924,54.91931209,6.581320763,40.79417038
06-06-1985,83,25.5,-4.455497287,-0.667659125,1084.467612,99917.24644,426.9694534,73.1823603,0,39.60829544
07-06-1985,83,25.5,-4.629688603,-3.826166773,1084.467612,99999.37657,427.8278372,80.78856278,0,38.13557434
08-06-1985,83,25.5,1.285672648,0.199190254,1157.74245,99935.08278,408.2311183,61.69398473,0,38.12970352
09-06-1985,83,25.5,1.299410133,1.672399141,1025.847741,99844.93321,420.7537808,65.7674607,0,38.81888199
10-06-1985,83,25.5,3.420477893,1.152507042,893.9530313,99773.31131,421.3016854,61.03335212,0,38.10847855
11-06-1985,83,25.5,-0.116649871,1.956817099,893.9530313,99673.0683,422.2452987,75.9575274,0,37.73455048
12-06-1985,83,25.5,-1.877246011,-0.500162507,893.9530313,99735.84116,422.26965,80.27587107,19.4388752,37.24044418
13-06-1985,83,25.5,0.169089827,1.26399018,893.9530313,99807.04827,421.8130629,76.92934603,0,38.36276245
14-06-1985,83,25.5,-1.810207082,-0.473515318,893.9530313,99687.30972,417.5272319,67.35654995,0,40.11862946
15-06-1985,83,25.5,-3.002071323,-0.509951271,835.3331604,99523.60252,421.4295297,70.13171705,0,40.49105072
16-06-1985,83,25.5,-0.960680979,0.734853138,835.3331604,99220.38471,417.4602658,69.21856464,0,41.15092087
17-06-1985,83,25.5,-0.712856741,0.258466654,762.0583218,99247.62315,417.3750362,70.29496218,0,41.78095627
18-06-1985,83,25.5,3.562798242,0.603792473,835.3331604,99181.9467,412.705672,31.37885512,0,42.88166809
19-06-1985,83,25.5,3.057258776,1.486412637,762.0583218,99293.38927,423.048892,37.12304291,0,43.34157944
20-06-1985,83,25.5,-0.072689917,0.13066891,703.4384509,99559.13694,422.695798,62.35206663,0,41.65016556
21-06-1985,83,25.5,-1.23433169,-0.068913099,571.5437413,99646.65945,435.1027918,71.96567399,0,41.3559494
22-06-1985,83,25.5,-1.486551924,-1.185919763,571.5437413,99601.0316,433.9704558,69.97102264,0,37.7005043
23-06-1985,83,25.5,-4.077991186,0.222574522,512.9238704,99428.89016,446.4931183,72.18248392,0,39.98055649
24-06-1985,83,25.5,-3.744994538,-0.907483827,454.3039995,99463.87152,443.3700625,71.92486271,0,38.75564575
25-06-1985,83,25.5,-4.653317078,-0.241304098,381.0291609,99616.37915,437.5196596,74.2409029,0,39.38404846
26-06-1985,83,25.5,-3.918086855,-1.285438858,249.1344513,99691.59598,447.5524004,82.33939146,0,37.51692581
27-06-1985,83,25.5,-0.999695438,0.231275645,190.5145804,99566.18852,443.6866296,94.82764342,82.06533051,37.39331055
28-06-1985,83,25.5,-0.05070994,-1.631308497,249.1344513,99476.59201,446.1948148,92.10349041,44.99996948,33.41430283
29-06-1985,83,25.5,1.481294441,-0.676360248,249.1344513,99500.23553,425.989313,95.07761251,6.622592926,31.55877686
30-06-1985,83,25.5,-0.522729942,0.350916086,249.1344513,99633.8007,427.3651622,92.62893566,4.512905598,34.75925446
01-07-1985,83,25.5,2.077501311,0.001239706,249.1344513,99727.68346,435.8211556,75.72286254,0,36.0924263
02-07-1985,83,25.5,-0.219406262,1.258008158,190.5145804,99796.12524,422.6349197,95.10056886,14.04568577,32.82365799
03-07-1985,83,25.5,-0.246881233,1.120965471,190.5145804,99659.10341,433.9217532,88.71360339,0,33.28536987
04-07-1985,83,25.5,-2.495432858,0.97304638,190.5145804,99768.47199,431.9979995,88.79012455,0,35.73672485
05-07-1985,83,25.5,-2.665228179,0.513518322,131.8947095,99752.15658,430.597799,83.81624968,0,34.47648239
06-07-1985,83,25.5,-1.477210434,0.225837443,131.8947095,99568.81557,437.507484,92.44018348,0,34.40806198
07-07-1985,83,25.5,1.70054471,-0.641011936,58.6198709,99740.12742,443.6074878,96.74832432,96.96943665,30.9314537
08-07-1985,83,25.5,2.696237658,0.636965505,58.6198709,99733.76717,440.3626754,94.98323642,32.69337845,30.66569901
09-07-1985,83,25.5,0.797717163,-0.438710826,58.6198709,99543.51286,433.5138687,91.62140716,8.998633385,33.47932816
10-07-1985,83,25.5,-1.981101401,-0.18855354,58.6198709,99659.24168,426.7563794,98.18182057,30.26576424,32.03745651
11-07-1985,83,25.5,-3.104827714,1.354264332,0,99859.3129,443.8144739,96.40908055,0,31.85041237
12-07-1985,83,25.5,-4.031283735,0.720713813,0,100101.9701,427.7121684,93.02939635,31.096035,32.08511353
13-07-1985,83,25.5,-2.808098028,0.486327313,0,99919.18217,424.6621665,94.7689772,0.157151595,33.03349686
14-07-1985,83,25.5,0.248217744,0.580408205,0,99800.41149,427.1581761,95.78415781,11.55980778,33.88619232
15-07-1985,83,25.5,-0.652411805,0.24704643,0,100048.3228,434.9140692,96.84525112,0.689907908,31.19017029
16-07-1985,83,25.5,-3.604322686,0.56463742,0,100182.8558,441.1662687,92.54476239,23.59196472,31.52135849
17-07-1985,83,25.5,-4.656064575,1.037217162,0,100166.1256,420.9485913,89.28496133,3.00985527,31.9208107
18-07-1985,83,25.5,-1.645906755,0.574426183,0,100107.086,436.3081818,93.86602761,0,32.39513397
19-07-1985,83,25.5,1.760989646,0.7984801,0,100088.42,438.1101789,95.88618601,2.39432025,32.16051102
20-07-1985,83,25.5,-1.048600886,0.498291357,0,100169.5823,429.4411116,97.38089918,4.708911419,32.07470703
21-07-1985,83,25.5,1.629109785,0.966520538,0,100163.9134,441.5498019,97.48292738,0.567552209,32.27915955
22-07-1985,83,25.5,-1.429953483,-0.344629934,0,100321.1221,423.8220462,97.52628937,1.389201999,32.23406219
23-07-1985,83,25.5,-0.074887915,1.368947477,0,100195.9911,422.5131632,90.15220105,0,32.95882797
24-07-1985,83,25.5,0.083917417,2.116156414,0,100119.8064,431.3831288,93.1059175,6.673560619,31.98616982
25-07-1985,83,25.5,-0.963428476,0.726695835,0,100180.3671,430.6465016,96.92942438,41.88259888,30.56045914
26-07-1985,83,25.5,-0.500749965,1.29226883,0,100170.6884,429.4898143,96.81209195,31.34812355,30.25467873
27-07-1985,83,25.5,1.568664849,1.739832844,0,100116.7646,432.4424109,95.01894629,0.156191006,31.94761658
28-07-1985,83,25.5,1.427992997,3.039563092,0,100024.8176,433.2520921,92.56261733,4.740564346,31.81585693
29-07-1985,83,25.5,2.32477605,2.087877764,0,99932.59399,441.3123766,95.7790564,39.82730484,29.7443428
30-07-1985,83,25.5,-3.130654187,0.30469137,0,99734.18197,425.849293,97.25846533,6.864624977,29.36165237
31-07-1985,83,25.5,-2.324538538,0.268255418,0,99758.37856,417.5759345,91.34593101,0,31.36968422
01-08-1985,83,25.5,-2.130015744,-0.580647895,0,99832.76578,421.100787,88.79522596,9.001586914,33.79833221
02-08-1985,83,25.5,-4.210420546,-0.836243383,0,99960.93857,431.6814324,91.31532255,11.26040077,33.78686142
03-08-1985,83,25.5,-3.763128019,0.952925033,0,100043.76,421.8374142,91.67752267,0.25104785,31.44809532
04-08-1985,83,25.5,-1.191470735,-0.240216458,0,100269.2722,430.8473999,96.46519606,21.78758049,33.20704269
05-08-1985,83,25.5,0.036660467,-0.123838938,0,100100.4492,429.0332271,92.297344,0.743687034,32.96530533
06-08-1985,83,25.5,-1.675579724,-0.087946805,0,99886.96614,440.5148711,96.86310605,30.17275047,32.5291748
07-08-1985,83,25.5,-2.249806617,-1.406166939,0,99663.11313,417.7524815,91.034745,6.233551979,32.51878738
08-08-1985,83,25.5,-3.847750929,-1.511124235,0,99530.93063,443.315272,90.28993912,3.069373131,30.91692162
09-08-1985,83,25.5,-3.125708692,-0.256531063,0,99694.91436,421.8982925,92.82533995,16.54298019,31.52997017
10-08-1985,83,25.5,-1.795370597,0.979028402,0,99964.94829,422.1844204,87.17552824,0,31.25601196
11-08-1985,83,25.5,-0.935404006,0.851230658,0,99764.04747,418.9517837,93.12377244,0.439333767,32.06912231
12-08-1985,83,25.5,2.104426783,0.386264398,0,99789.76499,420.6381121,91.05515064,0.6957407,33.90552139
13-08-1985,83,25.5,0.088862912,-0.62360969,0,99846.31587,421.1494897,94.60318137,0,34.84613419
14-08-1985,83,25.5,0.392186592,-0.232059155,0,99773.31131,445.6529981,94.34556016,7.243970394,34.87374878
15-08-1985,83,25.5,-0.833746613,-0.559438908,0,99741.78661,433.8852262,94.39657426,0.243300423,33.70079803
16-08-1985,83,25.5,-2.476200378,-1.078787186,0,99786.30833,428.6679574,91.34593101,0,33.59718323
17-08-1985,83,25.5,-0.152916833,-1.242477063,0,99947.66501,427.3347231,95.51123237,2.932050228,33.19367981
18-08-1985,83,25.5,1.553828364,-1.461092778,0,99975.87132,424.0046811,95.70508596,0,34.62608719
19-08-1985,83,25.5,0.698257768,0.205716096,0,99886.13654,427.9495937,95.7280423,7.197867393,33.85702515
20-08-1985,83,25.5,1.504922916,-0.613820926,0,99953.47219,439.1329341,94.67970252,16.61706734,33.24288559
21-08-1985,83,25.5,1.815390088,-0.878117537,0,100055.5127,444.6363308,97.6461725,15.91932869,30.80871773
22-08-1985,83,25.5,3.156718171,0.703311567,0,99980.4341,429.6480978,92.58047226,94.73657227,29.60510826
23-08-1985,83,25.5,3.502353306,1.315653098,0,100016.2451,432.7955049,83.10970438,9.591346741,29.2400589
24-08-1985,83,25.5,2.909992932,0.933347507,0,100109.8513,423.7489923,80.69163599,0.360063493,30.94040489
25-08-1985,83,25.5,3.142980686,0.646210448,0,100093.3976,413.1074686,84.00755256,0,32.66374207
26-08-1985,83,25.5,3.426522386,0.436839676,0,100008.5021,402.5816137,81.34971789,0,33.15103149
27-08-1985,83,25.5,2.284113093,-0.239128817,0,100009.1935,423.1645608,78.62301419,0,32.83481979
28-08-1985,83,25.5,1.853305548,-0.456113072,0,100007.1195,434.5487995,95.99331563,13.38152313,32.22457123
29-08-1985,83,25.5,0.856513601,0.665244154,0,100001.4506,423.0062772,94.60828278,0.376571804,32.01976395
30-08-1985,83,25.5,0.228985264,-0.785124285,0,100270.5166,422.8845207,97.28397239,4.236432552,32.55964279
31-08-1985,83,25.5,0.907067548,-0.128733319,0,100193.5023,418.1908052,97.81196833,1.537668109,32.83680344
01-09-1985,83,25.5,0.282286708,-0.463182734,0,100150.225,432.3389178,91.97085375,1.264579296,33.04711533
02-09-1985,83,25.5,2.05057584,0.454785742,0,100262.7737,440.1008988,96.33000869,19.17984772,31.7893486
03-09-1985,83,25.5,2.824271022,1.045918285,0,100099.6196,426.878136,93.74359377,3.855690241,31.62789536
04-09-1985,83,25.5,3.666104133,0.490677874,0,99962.45949,416.2548758,81.84200397,0,31.78677368
05-09-1985,83,25.5,3.529828277,0.346021704,0,100040.1651,415.786113,82.87759022,0,31.971632
06-09-1985,83,25.5,3.10121873,0.641316066,0,100112.6166,395.1605512,84.33149211,0,32.82888412
07-09-1985,83,25.5,3.121000709,0.838178974,0,100122.4335,393.8699316,82.11237871,0,32.8899498
08-09-1985,83,25.5,3.166059661,0.447172259,0,100049.7055,397.9122495,80.87783746,0,34.07414246
09-09-1985,83,25.5,1.857701543,-0.572490592,0,100062.7025,407.4884032,84.99722613,0,34.51038742
10-09-1985,83,25.5,-2.334979027,0.357985748,0,100156.5853,428.1444042,95.94740294,0,34.49462509
11-09-1985,83,25.5,-2.154193718,-1.093470332,0,100270.5166,424.9604701,96.26879177,7.803566456,33.53026962
12-09-1985,83,25.5,-3.936769835,-0.24728612,0,100125.7519,416.352281,93.56249371,3.851019621,31.0807991
13-09-1985,83,25.5,-2.782271555,-0.030301865,0,99992.7398,424.716957,88.85899358,0,32.33073425
14-09-1985,83,25.5,-1.072778861,-0.978180452,0,99959.83244,421.7887116,95.61326057,0,32.74284744
15-09-1985,83,25.5,-3.461452837,0.381913837,0,100108.8834,432.8015928,96.58252849,0,31.35852623
16-09-1985,83,25.5,-2.355310506,-1.463268059,0,100231.1108,438.3354286,99.45207168,15.34575844,31.3161335
17-09-1985,83,25.5,-2.523457328,-0.519196214,0,100462.7067,418.4404061,97.40895693,53.39523315,30.1919651
18-09-1985,83,25.5,-1.169490759,-0.488742283,0,100492.5722,418.6900071,94.52155881,0.513038039,30.53382301
19-09-1985,83,25.5,-0.837593109,-0.521915315,0,100421.0885,413.4788262,97.04930752,54.18608856,31.3898735
20-09-1985,83,25.5,-1.278841143,-0.240760278,0,100355.1356,416.3035784,97.61811475,0,32.75265121
21-09-1985,83,25.5,-3.982378287,0.069217229,0,100491.0512,408.7424958,91.94024529,0.473728716,32.72977448
22-09-1985,83,25.5,-4.289548463,0.433032934,0,100655.3115,406.5204385,87.71627772,0,31.59471893
23-09-1985,83,25.5,-2.064625313,0.402579004,0,100644.9415,419.365756,92.59577649,0.159607083,32.09148788
24-09-1985,83,25.5,-3.263083547,0.851774478,0,100694.8556,418.1177512,93.65686979,0,32.96171951
25-09-1985,83,25.5,-0.157312828,2.211324947,0,100643.1441,418.8239393,94.20527138,23.78234482,32.36389923
26-09-1985,83,25.5,2.44786392,1.827387895,0,100616.4587,407.7927946,91.2362507,4.318731785,30.53958321
27-09-1985,83,25.5,1.93627996,-0.103717591,0,100691.9521,401.7658447,96.37081998,2.268008947,30.38703918
28-09-1985,83,25.5,1.247757188,0.753343025,0,100668.3085,389.0544595,94.16701081,0,32.62093353
29-09-1985,83,25.5,1.09444685,0.948574472,0,100769.3811,395.7206314,93.51403031,0,33.53931808
30-09-1985,83,25.5,-0.199624283,1.283567707,0,100793.4395,394.3813092,94.30474888,0,32.67118454
01-10-1985,83,25.5,-2.056932321,-0.061843436,0,100924.2393,406.0151488,95.66427467,0,33.29365158
02-10-1985,83,25.5,-1.982749899,-0.644274857,0,101108.5482,391.2582533,97.1895963,0,33.1842041
03-10-1985,83,25.5,-1.020576416,0.637509325,0,101029.1834,402.2833101,95.36839289,0,32.76888657
04-10-1985,83,25.5,-1.448636464,0.284570023,0,100910.9657,413.6127584,91.88157907,0,33.25862122
05-10-1985,83,25.5,-2.049788829,-0.600769242,0,100908.8918,414.4833178,94.5190081,0,32.24573517
06-10-1985,83,25.5,-1.258509665,-0.666027664,0,101059.0489,415.0981884,98.0466332,0.36224854,30.59843254
07-10-1985,83,25.5,-0.945294995,-0.335928811,0,100890.5023,419.4448978,93.64411627,3.221196651,31.79143906
08-10-1985,83,25.5,-1.303568617,-0.497987226,0,100690.9842,402.9773225,92.94777379,0,29.45756721
09-10-1985,83,25.5,-2.679515163,-0.730198446,0,100785.8348,407.0135526,95.37859571,32.3225708,29.56291389
10-10-1985,83,25.5,-2.859201474,-0.779142263,0,100852.3409,410.0452911,97.59005699,9.208637238,30.7448597
11-10-1985,83,25.5,-1.270598652,-1.511124235,0,100831.8775,403.8235307,97.91399653,0.147329628,30.46530151
12-10-1985,83,25.5,-2.987784338,0.074111611,0,100694.3026,416.1087679,93.76399941,3.283751965,29.95320129
13-10-1985,83,25.5,-1.769544125,0.413455408,0,100750.9917,406.751776,96.50600734,0,30.68756294
14-10-1985,83,25.5,0.436146545,0.707118309,0,100502.2508,419.8223431,97.64872321,0,33.27810287
15-10-1985,83,25.5,1.783519122,0.233994746,0,100362.0489,386.1201263,97.53904289,0,32.69216919
16-10-1985,83,25.5,0.521868455,-1.070629884,0,100352.785,393.7786142,94.30219817,0.154680327,30.96721077
17-10-1985,83,25.5,1.669772742,-2.529699446,0,100311.9965,428.5583765,94.17721363,2.760732889,27.67068672
18-10-1985,83,25.5,3.210019615,1.691432848,0,100469.0669,332.029773,70.07050013,5.119941711,29.13850403
19-10-1985,83,25.5,2.06925882,0.68319022,0,100715.5956,309.6326531,74.12867188,0,29.76151848
20-10-1985,83,25.5,2.030793861,0.590740789,0,101129.9794,310.131855,85.80835033,0,29.54947662
21-10-1985,83,25.5,0.936191017,0.559743038,0,101376.3698,325.2479324,77.80678857,0,30.852211
22-10-1985,83,25.5,1.629659284,0.375931815,0,101364.6172,333.588257,83.62749751,0,30.37495232
23-10-1985,83,25.5,2.389067482,0.335145301,0,101260.9175,335.8955439,88.87684852,0,30.84655952
24-10-1985,83,25.5,2.156629228,0.433576754,0,101270.4579,324.4565147,84.08662442,0,30.76640129
25-10-1985,83,25.5,2.049476841,0.658174492,0,101274.1911,316.0979267,82.14298717,0,31.11876488
26-10-1985,83,25.5,2.228613652,0.918120541,0,101270.5962,327.6769759,80.54879651,0,31.54993248
27-10-1985,83,25.5,2.12585726,0.849055378,0,101225.6597,331.8288747,83.59178764,0,31.15147781
28-10-1985,83,25.5,2.031892859,0.486327313,0,101202.5692,321.8935391,83.68361302,0,30.75331306
29-10-1985,83,25.5,1.850008552,0.571707082,0,101093.0624,321.363898,78.42150849,0,30.88892937
30-10-1985,83,25.5,1.792860612,0.795760999,0,101192.061,332.0358608,85.87211796,0,30.91480446
31-10-1985,83,25.5,1.528001892,1.079635137,0,101450.4805,324.3286704,81.82159833,0,30.55072021
01-11-1985,83,25.5,1.554927363,0.747904823,0,101408.7241,350.2567306,86.72660415,0,31.04987526
02-11-1985,83,25.5,0.935641518,1.095949743,0,101469.0082,364.0700127,77.85780267,0,30.45185661
03-11-1985,83,25.5,1.629659284,0.807725043,0,101467.6255,341.2345692,80.16108934,0,30.35588837
04-11-1985,83,25.5,1.399419028,0.912682339,0,101488.3655,336.2608136,80.72734586,0,30.35660172
05-11-1985,83,25.5,1.736262172,-0.432184984,0,101387.4311,325.6010264,74.53423398,0,30.02857971
06-11-1985,83,25.5,1.773628132,0.192664411,0,101184.0415,326.8794704,81.24768969,0,29.40332794
07-11-1985,83,25.5,1.643946269,0.825671109,0,101314.7031,317.1693844,79.61268775,0,29.94642448
08-11-1985,83,25.5,1.588446828,1.284111527,0,101269.49,319.4218808,73.53945901,0,29.31635666
09-11-1985,83,25.5,1.807697096,0.977396942,0,101100.667,319.5375496,75.05712852,0,30.2981472
10-11-1985,83,25.5,0.339984147,0.533639669,0,101065.9622,322.4353558,85.82875597,0,29.95964813
11-11-1985,83,25.5,2.008264384,0.814250886,0,101083.3837,318.3930379,83.43109322,0,31.28394318
12-11-1985,83,25.5,2.102778285,-0.207587246,0,101420.8916,320.3046159,73.61853087,0,30.87543869
13-11-1985,83,25.5,0.27074722,0.163298121,0,101515.0508,308.8716746,64.35181939,0,30.54755974
14-11-1985,83,25.5,2.032442359,0.296534067,0,101340.6971,301.7123887,69.83328456,0,29.19162941
15-11-1985,83,25.5,1.74725216,0.031693636,0,101257.4609,316.1709806,84.27282589,0,28.85417747
16-11-1985,83,25.5,2.034640357,0.288920585,0,101485.0471,315.3308603,75.38616947,0,27.99438095
17-11-1985,83,25.5,1.952764943,-0.041722089,0,101456.2877,319.0200842,74.25875784,0,28.96711349
18-11-1985,83,25.5,1.886825013,0.365055411,0,101297.005,319.8236775,77.50070396,0,29.04687881
19-11-1985,83,25.5,1.968150927,-0.060211976,0,101139.2433,330.7452413,83.53822283,0,28.34149551
20-11-1985,83,25.5,2.563258798,0.922471103,0,101061.2611,304.5249653,78.01849709,0,27.00523758
21-11-1985,83,25.5,2.162124222,0.911594699,0,101227.1806,302.5403333,73.29459132,0,27.8124218
22-11-1985,83,25.5,2.533585829,0.369949793,0,101249.718,303.3439266,66.26484819,0,28.55488586
